,0
0,0.023708390786950105
1,0.05922600994387719
2,0.059226009943878055
3,0.09474362910080428
4,0.11827232236908507
5,0.11827232236908962
6,0.1537899415260182
7,0.15378994152602213
8,0.20062334517466462
9,0.2006233451746671
10,0.21283625395122902
11,0.2361409643315912
12,0.23614096433159368
13,0.2951872767567999
14,0.29518727675680634
15,0.30596669272374893
16,0.3059666927237503
17,0.3414843118806669
18,0.3414843118806752
19,0.37753829956238194
20,0.4005306243058848
21,0.4005306243058856
22,0.4339027616162497
23,0.43390276161625096
24,0.4694203807731775
25,0.4694203807731779
26,0.4828816471114621
27,0.4828816471114622
28,0.5284666931983887
29,0.5284666931983928
30,0.583946246521454
31,0.5839462465214567
32,0.5882249946605443
33,0.6108177160039674
34,0.6108177160039714
35,0.6194638656783783
36,0.6194638656783854
37,0.6785101781035908
38,0.6785101781035917
39,0.7161610635530485
40,0.7161610635530489
41,0.7555279811073198
42,0.7555279811073211
43,0.7608612009091659
44,0.760861200909169
45,0.791045600264248
46,0.791045600264252
47,0.8440971324455511
48,0.8500919126894586
49,0.8500919126894654
50,0.8662045484582488
51,0.8662045484582508
52,0.932442935495037
53,0.9324429354950373
54,0.9479970970833863
55,0.9479970970833878
56,0.9835147162403131
57,0.9835147162403141
58,0.9941406173507505
59,0.9941406173507531
60,1.0377862830441198
61,1.0377862830441222
62,1.0425610286655245
63,1.042561028665527
64,1.124912051471102
65,1.1249120514711026
66,1.144184102255952
67,1.1606234931670885
68,1.1606234931670907
69,1.1657223519366229
70,1.165722351936623
71,1.196141112324015
72,1.1961411123240162
73,1.2302553990201814
74,1.230255399020182
75,1.2551874247492278
76,1.2551874247492294
77,1.3157658368418235
78,1.3157658368418244
79,1.3375384475547996
80,1.3375384475548058
81,1.358191467912683
82,1.3581914679126876
83,1.3926006046080326
84,1.3926006046080344
85,1.4281182237649555
86,1.428118223764961
87,1.4428817951038824
88,1.4428817951038864
89,1.4871645361901717
90,1.4871645361901729
91,1.4873475714276922
92,1.5082349528178858
93,1.508234952817889
94,1.569515558995745
95,1.5695155589957495
96,1.5708178639963866
97,1.57081786399639
98,1.643048462764352
99,1.643048462764354
100,1.67485890654483
101,1.6748589065448307
102,1.678566081921282
103,1.6785660819212884
104,1.6798166874037577
105,1.6798166874037581
106,1.7208613489015885
107,1.7208613489015916
108,1.7376123943464927
109,1.7376123943464934
110,1.802794975437335
111,1.8027949754373374
112,1.8199634171520689
113,1.8199634171520722
114,1.8722858033798233
115,1.8924430834874593
116,1.8924430834874602
117,1.9110170331251803
118,1.9110170331251872
119,1.925306764701153
120,1.925306764701155
121,1.9465346522821076
122,1.946534652282109
123,1.9528384603425362
124,1.9528384603425377
125,2.005580964707322
126,2.0055809647073226
127,2.0532428335936563
128,2.053242833593658
129,2.084912199463526
130,2.0849121994635276
131,2.0879319875128965
132,2.0879319875129005
133,2.1244201949284065
134,2.124420194928408
135,2.19327533506198
136,2.1932753350619802
137,2.1954898191169603
138,2.195489819116964
139,2.2032863184988565
140,2.2032863184988583
141,2.231007438273888
142,2.2310074382738887
143,2.290053750699101
144,2.2900537506991014
145,2.29753859554723
146,2.3168893109044717
147,2.316889310904473
148,2.3212114039544818
149,2.3212114039544858
150,2.3724047735046767
151,2.3724047735046776
152,2.3748680530847284
153,2.374868053084732
154,2.4712548888596855
155,2.471254888859686
156,2.477748121053757
157,2.4777481210537595
158,2.495387718023122
159,2.495387718023123
160,2.529515706988175
161,2.529515706988175
162,2.5309053371800463
163,2.5309053371800476
164,2.567337169060793
165,2.5673371690607936
166,2.5899516496052595
167,2.589951649605262
168,2.60568418994626
169,2.605684189946263
170,2.642836623445552
171,2.642836623445555
172,2.6723026724108374
173,2.6723026724108374
174,2.7557276748514634
175,2.7557276748514647
176,2.76149281842912
177,2.777646019959917
178,2.7776460199599176
179,2.779963565144495
180,2.779963565144496
181,2.809573114390313
182,2.809573114390313
183,2.8353057394216177
184,2.835305739421621
185,2.8450907335472393
186,2.845090733547241
187,2.9041370459724494
188,2.9041370459724547
189,2.905582088852422
190,2.9055820888524235
191,2.9273094094373326
192,2.9273094094373326
193,2.986488068778024
194,2.9864880687780317
195,3.0119406765854406
196,3.0119406765854415
197,3.047932135505321
198,3.0479321355053233
199,3.055625573757624
200,3.055625573757626
201,3.0918314163271075
202,3.09183141632711
203,3.1197785254133974
204,3.1197785254133983
205,3.1368541953934717
