,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
0,(-2.949256048993914e-07+5.538585132289028e-07j),(2.9468219008032867e-08+8.051655375362412e-07j),(5.503027432334032e-07+8.729521758059777e-07j),(1.1678704152409453e-06+6.116373529980873e-07j),(1.678411708438853e-06-7.295950193937953e-08j),(1.7986255214806278e-06-1.1511560107967452e-06j),(1.2396825795627358e-06-2.4071012545271055e-06j),(-1.7217416645363875e-07-3.4199619175998748e-06j),(-2.3535655029416717e-06-3.622364645188056e-06j),(-4.849512993476375e-06-2.455610218667953e-06j),(-6.8116680218653884e-06+3.897850768473801e-07j),(-7.130901548933587e-06+4.703048647570408e-06j),(-4.753769787622164e-06+9.550060912804128e-06j),(8.501705311819797e-07+1.3261574711746275e-05j),(9.185338317950099e-06+1.3721364827240918e-05j),(1.8383092754406752e-05+8.993813272790014e-06j),(2.5237487727221212e-05-1.7918246339901727e-06j),(2.5807771878960924e-05-1.753374659068098e-05j),(1.6629289416167385e-05-3.4588809139309985e-05j),(-3.656971099123073e-06-4.694685760727522e-05j),(-3.271293468110049e-05-4.7446454448603626e-05j),(-6.361468834187034e-05-3.0048623735366027e-05j),(-8.536430270191127e-05+7.238959837779268e-06j),(-8.526224996841715e-05+5.965279320371675e-05j),(-5.3063191624944465e-05+0.00011436262735367065j),(1.3915195450050848e-05+0.0001517243917612855j),(0.0001063187345494127+0.00014976464338172603j),(0.00020096291938412805+9.15749537130228e-05j),(0.0002635990417217166-2.6000141135173273e-05j),(0.0002571348797766406-0.00018520715035275176j),(0.00015444402458018506-0.0003451858467890367j),(-4.725699181658995e-05-0.00044765303791077907j),(-0.00031533762720262323-0.00043153057409981577j),(-0.0005795560250913372-0.000254549886727922j),(-0.0007431021249329157+8.360425431884498e-05j),(-0.0007078817637022606+0.0005247652361859937j),(-0.0004099947070460597+0.0009511377380955411j),(0.00014403988500228185+0.0012057706197136134j),(0.0008535453843668281+0.001135032071697105j),(0.0015257981730879711+0.0006453318314699713j),(0.0019124499841204842-0.00024177550903576613j),(0.0017789079331134645-0.001356942760982561j),(0.000992620319599836-0.0023925256255328013j),(-0.0003955222097621317-0.0029649995631121943j),(-0.0021084863961008966-0.0027251876121807414j),(-0.003667094265413641-0.0014920177391702888j),(-0.004493329879485324+0.0006307961769547072j),(-0.004080718091595774+0.00320225141322287j),(-0.002191547245416075+0.005494063225173703j),(0.0009810216620141944+0.006656118676906119j),(0.0047535312027079096+0.00597274100257713j),(0.008045841376613832+0.0031456379004523908j),(0.009637909671997458-0.001488112965189686j),(0.008544906483377525-0.006896908990584122j),(0.004412070023986852-0.011517431602387725j),(-0.002202138754233538-0.013641233577743085j),(-0.009780718485789739-0.011949152903619146j),(-0.016115593510384094-0.006047087844053834j),(-0.01887267201095464+0.0031796411418460488j),(-0.016332877975721413+0.013557075271443989j),(-0.008098684602104462+0.022041623295993035j),(0.004480232077599882+0.02552243139603764j),(0.01836712074758217+0.021821455902678057j),(0.029467790537921628+0.010598411756572224j),(0.0337380171008295-0.006161248743596728j),(0.028497038995735288-0.02432186064483925j),(0.013552473740320963-0.038508660747115474j),(-0.008270529109678192-0.04359391441825359j),(-0.031479943389230235-0.03637561549940708j),(-0.04918993069874835-0.016933269813835607j),(-0.05506059888791925+0.010837752137489023j),(-0.04538529322537431+0.03982477122617632j),(-0.02067283761209721+0.061418763754306625j),(0.013865223026107697+0.06797742174095066j),(0.04924425620404744+0.05534949873090184j),(0.07496060815921787+0.024659736599037654j),(0.08203460323900388-0.017319387455333554j),(0.06597897261236439-0.059517070134195535j),(0.028740703456857003-0.0894277710769191j),(-0.021124623780074247-0.09676940046118092j),(-0.07030915490011787-0.07687590877281625j),(-0.10428433753575168-0.03272788589679041j),(-0.11158030155813815+0.025160884237903667j),(-0.08755226170413707+0.0811834057869235j),(-0.036411659218435144+0.11887026750893329j),(0.02926646302924+0.12576084825202197j),(0.09162381570671772+0.09746224072767719j),(0.1324448152762811+0.03957807154825961j),(0.13855166985724957-0.033246549010381585j),(0.10604662220380248-0.10107316020165742j),(0.04202903084164034-0.14424618801260725j),(-0.036887341037723245-0.14920603168686047j),(-0.10898087872657916-0.11278418625362116j),(-0.15356119349566247-0.04360264542760749j),(-0.1570613161247511+0.03997450986183415j),(-0.11724382715760541+0.11485565035240092j),(-0.044190839945360945+0.15979620134342135j),(0.042313880687240256+0.16160702926518858j),(0.11831576528204821+0.1191301359307701j),(0.16253965979120819+0.04375159359681223j),(0.16253965979120777-0.043751593596813736j),(0.11831576528204711-0.11913013593077121j),(0.04231388068723874-0.161607029265189j),(-0.04419083994536243-0.15979620134342087j),(-0.11724382715760645-0.11485565035239978j),(-0.1570613161247514-0.039974509861832735j),(-0.15356119349566202+0.043602645427608916j),(-0.10898087872657808+0.11278418625362217j),(-0.036887341037721906+0.14920603168686078j),(0.04202903084164161+0.14424618801260686j),(0.10604662220380334+0.10107316020165644j),(0.1385516698572498+0.03324654901038034j),(0.13244481527628071-0.039578071548260776j),(0.09162381570671678-0.09746224072767794j),(0.029266463029238753-0.12576084825202216j),(-0.03641165921843618-0.11887026750893288j),(-0.08755226170413775-0.08118340578692268j),(-0.11158030155813828-0.025160884237902657j),(-0.10428433753575131+0.032727885896791306j),(-0.07030915490011698+0.07687590877281693j),(-0.02112462378007372+0.096769400461181j),(0.028740703456857468+0.0894277710769189j),(0.06597897261236468+0.059517070134195174j),(0.08203460323900391+0.017319387455333107j),(0.07496060815921775-0.024659736599037904j),(0.04924425620404722-0.055349498730901996j),(0.013865223026107442-0.06797742174095066j),(-0.020672837612097407-0.06141876375430651j),(-0.045385293225374414-0.03982477122617612j),(-0.055060598887919254-0.010837752137488823j),(-0.04918993069874822+0.01693326981383595j),(-0.03147994338922996+0.03637561549940727j),(-0.008270529109677875+0.043593914418253624j),(0.013552473740321227+0.038508660747115356j),(0.028497038995735424+0.024321860644839023j),(0.0337380171008295+0.006161248743596604j),(0.029467790537921573-0.01059841175657232j),(0.01836712074758207-0.0218214559026781j),(0.004480232077599788-0.025522431396037642j),(-0.008098684602104535-0.022041623295992994j),(-0.016332877975721444-0.01355707527144392j),(-0.01887267201095464-0.00317964114184598j),(-0.01611559351038407+0.006047087844053889j),(-0.009780718485789682+0.011949152903619163j),(-0.002202138754233489+0.013641233577743092j),(0.004412070023986891+0.011517431602387704j),(0.008544906483377539+0.006896908990584084j),(0.009637909671997458+0.0014881129651896506j),(0.008045841376613815-0.0031456379004524164j),(0.00475353120270788-0.005972741002577136j),(0.00098102166201417-0.006656118676906117j),(-0.0021915472454160927-0.005494063225173691j),(-0.0040807180915957775-0.0032022514132228493j),(-0.004493329879485323-0.0006307961769546906j),(-0.003667094265413633+0.0014920177391703007j),(-0.0021084863961008827+0.002725187612180744j),(-0.00039552220976212036+0.0029649995631121895j),(0.0009926203195998427+0.0023925256255327943j),(0.0017789079331134692+0.0013569427609825546j),(0.0019124499841204848+0.00024177550903575935j),(0.0015257981730879611-0.0006453318314699864j),(0.0008535453843668281-0.001135032071697105j),(0.0001440398850022643-0.0012057706197136123j),(-0.0004099947070460597-0.0009511377380955411j),(-0.0007078817637022655-0.0005247652361859816j),(-0.0007431021249329157-8.360425431884498e-05j),(-0.0005795560250913325+0.0002545498867279298j),(-0.00031533762720262323+0.00043153057409981577j),(-4.725699181658346e-05+0.0004476530379107786j),(0.00015444402458018506+0.0003451858467890367j),(0.000257134879776642+0.00018520715035274724j),(0.0002635990417217166+2.6000141135173273e-05j),(0.0002009629193841262-9.15749537130254e-05j),(0.0001063187345494127-0.00014976464338172603j),(1.391519545004865e-05-0.00015172439176128528j),(-5.3063191624944465e-05-0.00011436262735367065j),(-8.526224996841753e-05-5.9652793203715225e-05j),(-8.536430270191127e-05-7.238959837779268e-06j),(-6.361468834186974e-05+3.0048623735366844e-05j),(-3.271293468110049e-05+4.7446454448603626e-05j),(-3.656971099122392e-06+4.6946857607275106e-05j),(1.6629289416167385e-05+3.4588809139309985e-05j),(2.5807771878961032e-05+1.7533746590680517e-05j),(2.5237487727221212e-05+1.7918246339901727e-06j),(1.8383092754406623e-05-8.993813272790112e-06j),(9.185338317950099e-06-1.3721364827240918e-05j),(8.50170531181884e-07-1.3261574711746259e-05j),(-4.753769787622164e-06-9.550060912804128e-06j),(-7.13090154893357e-06-4.703048647570324e-06j),(-6.8116680218653884e-06-3.897850768473801e-07j),(-4.849512993476339e-06+2.455610218667979e-06j),(-2.3535655029416717e-06+3.622364645188056e-06j),(-1.7217416645361381e-07+3.419961917599864e-06j),(1.2396825795627358e-06+2.4071012545271055e-06j),(1.7986255214806268e-06+1.1511560107967264e-06j),(1.678411708438853e-06+7.295950193937953e-08j),(1.1678704152409368e-06-6.116373529980935e-07j),(5.503027432334032e-07-8.729521758059777e-07j),(2.946821900802704e-08-8.051655375362386e-07j),(-2.949256048993914e-07-5.538585132289028e-07j)
1,(-2.9492560494543927e-07-5.538585131991585e-07j),(2.9468219015043136e-08-8.051655375852337e-07j),(5.503027432682192e-07-8.72952175749427e-07j),(1.1678704152908449e-06-6.116373530390026e-07j),(1.6784117084315025e-06+7.295950203416804e-08j),(1.7986255214728313e-06+1.1511560108702232e-06j),(1.2396825795960965e-06+2.407101254544679e-06j),(-1.7217416639542175e-07+3.4199619175169676e-06j),(-2.353565502971695e-06+3.62236464515338e-06j),(-4.849512993516721e-06+2.455610218678334e-06j),(-6.8116680218714295e-06-3.8978507682323776e-07j),(-7.1309015488255995e-06-4.703048647432982e-06j),(-4.7537697876216535e-06-9.550060912866964e-06j),(8.501705312021094e-07-1.3261574711836517e-05j),(9.185338318061584e-06-1.3721364827277864e-05j),(1.8383092754366213e-05-8.99381327278958e-06j),(2.52374877272947e-05+1.7918246339285857e-06j),(2.5807771878915973e-05+1.7533746590636532e-05j),(1.6629289416091352e-05+3.4588809139218445e-05j),(-3.6569710991202263e-06+4.694685760708978e-05j),(-3.271293468103126e-05+4.744645444845562e-05j),(-6.36146883418646e-05+3.0048623735375423e-05j),(-8.536430270191454e-05-7.238959837867052e-06j),(-8.526224996840546e-05-5.9652793203743e-05j),(-5.306319162489498e-05-0.0001143626273537102j),(1.3915195450080457e-05-0.00015172439176119092j),(0.00010631873454941944-0.00014976464338177736j),(0.00020096291938410927-9.157495371296964e-05j),(0.0002635990417217307+2.60001411351975e-05j),(0.00025713487977658574+0.00018520715035280082j),(0.00015444402458018993+0.00034518584678908186j),(-4.725699181659098e-05+0.0004476530379106661j),(-0.0003153376272026051+0.0004315305740997851j),(-0.0005795560250912389+0.00025454988672795345j),(-0.0007431021249328803-8.36042543188648e-05j),(-0.0007078817637022256-0.0005247652361859298j),(-0.0004099947070461016-0.0009511377380955425j),(0.00014403988500231505-0.0012057706197135816j),(0.0008535453843668139-0.0011350320716970196j),(0.0015257981730879737-0.0006453318314699878j),(0.0019124499841204165+0.00024177550903577063j),(0.0017789079331134274+0.0013569427609825646j),(0.0009926203195998874+0.0023925256255327796j),(-0.00039552220976207065+0.0029649995631121162j),(-0.0021084863961008914+0.002725187612180665j),(-0.003667094265413599+0.0014920177391701947j),(-0.004493329879485249-0.0006307961769548309j),(-0.004080718091595715-0.0032022514132230406j),(-0.0021915472454160263-0.005494063225173764j),(0.0009810216620141465-0.006656118676906085j),(0.00475353120270798-0.00597274100257712j),(0.008045841376613815-0.00314563790045246j),(0.009637909671997484+0.0014881129651897543j),(0.008544906483377539+0.006896908990584083j),(0.004412070023986874+0.011517431602387641j),(-0.0022021387542334975+0.013641233577743106j),(-0.009780718485789755+0.011949152903619137j),(-0.016115593510384125+0.006047087844053769j),(-0.01887267201095466-0.0031796411418460817j),(-0.016332877975721322-0.01355707527144399j),(-0.00809868460210443-0.022041623295993053j),(0.004480232077599868-0.02552243139603763j),(0.018367120747581973-0.021821455902678158j),(0.029467790537921593-0.01059841175657232j),(0.033738017100829444+0.006161248743596779j),(0.0284970389957352+0.024321860644839276j),(0.013552473740320948+0.03850866074711537j),(-0.008270529109678187+0.043593914418253624j),(-0.031479943389230235+0.03637561549940715j),(-0.04918993069874822+0.0169332698138356j),(-0.055060598887919185-0.01083775213748915j),(-0.045385293225374226-0.03982477122617635j),(-0.020672837612097292-0.061418763754306695j),(0.01386522302610759-0.06797742174095059j),(0.04924425620404736-0.05534949873090177j),(0.07496060815921766-0.024659736599037658j),(0.0820346032390038+0.01731938745533347j),(0.06597897261236446+0.05951707013419543j),(0.02874070345685721+0.0894277710769189j),(-0.021124623780074105+0.09676940046118085j),(-0.07030915490011772+0.07687590877281647j),(-0.10428433753575171+0.03272788589679048j),(-0.11158030155813804-0.025160884237903622j),(-0.08755226170413725-0.08118340578692336j),(-0.03641165921843522-0.11887026750893309j),(0.02926646302923998-0.1257608482520218j),(0.09162381570671763-0.09746224072767706j),(0.13244481527628102-0.039578071548259666j),(0.13855166985724932+0.033246549010381515j),(0.10604662220380255+0.10107316020165716j),(0.04202903084164044+0.14424618801260705j),(-0.03688734103772321+0.14920603168686036j),(-0.10898087872657897+0.11278418625362106j),(-0.15356119349566236+0.04360264542760733j),(-0.15706131612475113-0.03997450986183404j),(-0.1172438271576054-0.1148556503524009j),(-0.04419083994536092-0.1597962013434211j),(0.04231388068724026-0.1616070292651883j),(0.1183157652820481-0.11913013593076976j),(0.16253965979120796-0.043751593596811925j),(0.1625396597912076+0.04375159359681365j),(0.11831576528204701+0.11913013593077088j),(0.04231388068723878+0.16160702926518888j),(-0.04419083994536237+0.15979620134342068j),(-0.11724382715760635+0.11485565035239963j),(-0.15706131612475135+0.03997450986183273j),(-0.15356119349566202-0.04360264542760914j),(-0.10898087872657805-0.11278418625362208j),(-0.036887341037721746-0.14920603168686067j),(0.04202903084164155-0.14424618801260689j),(0.10604662220380327-0.10107316020165624j),(0.13855166985724973-0.03324654901038006j),(0.13244481527628052+0.03957807154826085j),(0.09162381570671659+0.09746224072767792j),(0.029266463029238642+0.12576084825202197j),(-0.0364116592184361+0.11887026750893284j),(-0.08755226170413767+0.08118340578692249j),(-0.11158030155813836+0.025160884237902425j),(-0.10428433753575123-0.03272788589679136j),(-0.07030915490011701-0.07687590877281698j),(-0.021124623780073497-0.09676940046118107j),(0.02874070345685758-0.0894277710769188j),(0.06597897261236474-0.05951707013419499j),(0.08203460323900387-0.017319387455333016j),(0.07496060815921761+0.024659736599038j),(0.049244256204047064+0.05534949873090187j),(0.013865223026107322+0.06797742174095055j),(-0.020672837612097417+0.06141876375430653j),(-0.04538529322537454+0.03982477122617609j),(-0.05506059888791929+0.010837752137488887j),(-0.04918993069874827-0.016933269813835795j),(-0.03147994338922992-0.0363756154994072j),(-0.008270529109677805-0.04359391441825362j),(0.013552473740321262-0.038508660747115356j),(0.028497038995735344-0.024321860644839002j),(0.03373801710082942-0.006161248743596638j),(0.029467790537921597+0.010598411756572255j),(0.018367120747582+0.02182145590267815j),(0.004480232077599692+0.02552243139603761j),(-0.008098684602104497+0.022041623295992966j),(-0.01633287797572151+0.01355707527144386j),(-0.018872672010954526+0.003179641141845989j),(-0.016115593510384066-0.006047087844053831j),(-0.009780718485789668-0.011949152903619111j),(-0.0022021387542335504-0.013641233577743059j),(0.00441207002398688-0.011517431602387666j),(0.008544906483377405-0.006896908990583923j),(0.009637909671997444-0.00148811296518954j),(0.008045841376613848+0.003145637900452382j),(0.004753531202707825+0.005972741002577031j),(0.0009810216620142404+0.006656118676906115j),(-0.0021915472454161144+0.005494063225173623j),(-0.0040807180915957714+0.0032022514132228957j),(-0.004493329879485326+0.000630796176954821j),(-0.003667094265413628-0.0014920177391701838j),(-0.0021084863961009243-0.0027251876121806478j),(-0.0003955222097622185-0.0029649995631121843j),(0.000992620319599947-0.0023925256255327054j),(0.001778907933113423-0.001356942760982444j),(0.0019124499841204933-0.0002417755090358258j),(0.00152579817308793+0.0006453318314699859j),(0.0008535453843667752+0.0011350320716971023j),(0.00014403988500234465+0.0012057706197135167j),(-0.00040999470704597993+0.0009511377380954962j),(-0.0007078817637023+0.0005247652361860019j),(-0.000743102124932914+8.360425431877914e-05j),(-0.0005795560250912796-0.00025454988672784975j),(-0.000315337627202605-0.00043153057409989285j),(-4.7256991816536136e-05-0.00044765303791078004j),(0.00015444402458011702-0.00034518584678898693j),(0.0002571348797766585-0.00018520715035274393j),(0.0002635990417216608-2.600014113521102e-05j),(0.0002009629193842019+9.157495371307931e-05j),(0.00010631873454935722+0.00014976464338161183j),(1.3915195450101787e-05+0.00015172439176121798j),(-5.306319162482853e-05+0.00011436262735360305j),(-8.526224996840907e-05+5.9652793203801724e-05j),(-8.53643027018666e-05+7.238959837847952e-06j),(-6.361468834187115e-05-3.0048623735253823e-05j),(-3.2712934681083014e-05-4.7446454448536466e-05j),(-3.656971099113202e-06-4.694685760717055e-05j),(1.6629289416120436e-05-3.458880913916458e-05j),(2.580777187888575e-05-1.753374659059882e-05j),(2.523748772720219e-05-1.7918246339483307e-06j),(1.8383092754367663e-05+8.993813272891063e-06j),(9.18533831788758e-06+1.3721364827231875e-05j),(8.501705311615908e-07+1.3261574711852597e-05j),(-4.753769787620174e-06+9.550060912885201e-06j),(-7.130901548882251e-06+4.703048647559771e-06j),(-6.811668021761391e-06+3.897850768212997e-07j),(-4.849512993480713e-06-2.4556102185715446e-06j),(-2.3535655029639233e-06-3.6223646451384465e-06j),(-1.721741664757201e-07-3.4199619175691753e-06j),(1.2396825795474653e-06-2.4071012545023836e-06j),(1.7986255214810357e-06-1.1511560107334922e-06j),(1.678411708476428e-06-7.295950203575419e-08j),(1.1678704152446246e-06+6.116373529758719e-07j),(5.503027431939904e-07+8.729521758223141e-07j),(2.946821908718768e-08+8.051655374945643e-07j),(-2.949256049773693e-07+5.538585132521316e-07j)
2,(-4.0874971651730095e-07+3.3245752053843217e-07j),(-3.4994422370387076e-07-7.821967219900411e-08j),(-3.006676431138962e-07-5.391041013580793e-07j),(3.788867414222531e-07-8.615607839431863e-07j),(1.0445243414871922e-06-4.582518509234206e-07j),(1.3265008139631273e-06+2.0120546040300137e-07j),(1.3190279135826413e-06+1.021917063422047e-06j),(8.164517001092498e-07+1.9581703405640927e-06j),(-3.4392996575895975e-07+2.6717990458003845e-06j),(-2.067956995672269e-06+2.7091458126865945e-06j),(-3.969078788248714e-06+1.6544752144684049e-06j),(-5.366742962728273e-06-6.95755235005753e-07j),(-5.396547039661459e-06-4.126409434856356e-06j),(-3.2661531941955062e-06-7.854326929539643e-06j),(1.3755942324172476e-06-1.0534966812007595e-05j),(8.050303484003025e-06-1.0506777408025364e-05j),(1.5194500707443554e-05-6.299739789069308e-06j),(2.021452049334217e-05+2.6625444578663755e-06j),(1.9992825257720343e-05+1.535628075974773e-05j),(1.1871655236688894e-05+2.8735563355698366e-05j),(-5.04493965353048e-06+3.791415596015958e-05j),(-2.8641315656964606e-05+3.718175847530108e-05j),(-5.312620051347662e-05+2.185752563917648e-05j),(-6.950996386884131e-05-9.357233734668353e-06j),(-6.758288138141748e-05-5.223146674595636e-05j),(-3.931785378679697e-05-9.601817117589387e-05j),(1.6988266833780366e-05-0.00012456626588483867j),(9.313285130384461e-05-0.00012005888905917702j),(0.00016964987645262027-6.909956361777203e-05j),(0.00021820338148726776+3.0188160893758338e-05j),(0.00020845028714809848+0.00016236931325877183j),(0.00011864642947836775+0.0002930278281044793j),(-5.250306026341275e-05+0.00037361993027592303j),(-0.00027677969257544594+0.00035372101753611496j),(-0.0004947879147193692+0.00019903278891689476j),(-0.000625325222889471-8.936473315961488e-05j),(-0.0005866363366492781-0.00046130952994332183j),(-0.00032619809329569743-0.0008167400285587642j),(0.00014885163359053174-0.0010230314416794814j),(0.0007517564698910944-0.0009508811128666743j),(0.0013179615022502517-0.0005223009243780197j),(0.0016359832588264068+0.00024261556596748475j),(0.001506371163221014+0.0011978073327994336j),(0.0008170299727761573+0.0020790994582729895j),(-0.0003869302848099689+0.0025572620186274046j),(-0.0018660367955868164+0.002332305959983802j),(-0.003206276258286537+0.0012486125121820028j),(-0.003907308541435248-0.0006037638564503994j),(-0.00352927868613426-0.0028423344618488996j),(-0.001864163380873685-0.0048336941764611984j),(0.0009217078890204512-0.005835604370016798j),(0.004233017901489164-0.005219541211857914j),(0.00712376077090079-0.0027189444435006217j),(0.008519206121406428+0.0013765219714602524j),(0.007544380685416274+0.0061637227046955215j),(0.003874088841460138+0.010263387566803598j),(-0.0020109859094228524+0.012156736473548365j),(-0.00877510201158732+0.010657579401153137j),(-0.01445515138913069+0.005392421044751261j),(-0.016956603071186883-0.0028737172073253336j),(-0.014714177863727354-0.012214488977914042j),(-0.007332200257061295-0.019902346815399215j),(0.004016632151614652-0.02311873193722797j),(0.016623036331443304-0.019854295391375752j),(0.026787663419156976-0.00973893888021033j),(0.030810002956010687+0.0054908295523966215j),(0.0261825839412272+0.022118472848898767j),(0.01263587600420394+0.035246288711186444j),(-0.007340870877381156+0.040134814590040174j),(-0.028774474257283342+0.03374492393751608j),(-0.04533556616718778+0.016014156735267564j),(-0.051103627645714585-0.009597715001255417j),(-0.04250505456100784-0.03659862880466232j),(-0.01982418471883527-0.05700471856660687j),(0.01227091054944308-0.06360368044204191j),(0.04551190534485851-0.05232473071435553j),(0.07006928058982242-0.023969860087216216j),(0.0773769937841895+0.015340996764740518j),(0.06295144695744408+0.05533317406867741j),(0.02830737704944714+0.08419543280134553j),(-0.018753335893406504+0.0920109530755604j),(-0.06577245351592724+0.07401752800876081j),(-0.09889909520573434+0.032649862863031474j),(-0.10694591447448985-0.022414709518586002j),(-0.08505332408983045-0.07643598820271377j),(-0.03677839236441335-0.1135632610365296j),(0.026193885165243406-0.12150236204269628j),(0.08684494829087655-0.09551540517867745j),(0.12747468351197522-0.040458898212958616j),(0.13492732033433144+0.02992696291491106j),(0.1048282591280022+0.09646760342388139j),(0.043463390367352375+0.13987797479987976j),(-0.033427667354631214+0.14645643469114103j),(-0.10476254943589944+0.11243548213153581j),(-0.15004196665309763+0.0455929280177966j),(-0.15538499524597277-0.03650194595324307j),(-0.11785432667663923-0.1112283850389357j),(-0.04669918545663845-0.1573304732958594j),(0.03896541483711383-0.16113888898561524j),(0.11545361855424638-0.12072624616171651j),(0.16126802517392855-0.046701394589034016j),(0.1633356009046617+0.040661529415795046j),(0.12085610266721716+0.11715993804262681j),(0.045595994872010624+0.16159115707077248j),(-0.04147801126332704+0.16182626771909267j),(-0.1162325299309982+0.11823408554520527j),(-0.1582775661903761+0.0434574027239702j),(-0.15671236132206445-0.04135914055625839j),(-0.11303692186920412-0.11273285757643281j),(-0.040429724711329176-0.15154865658919928j),(0.040312044364652355-0.14833440441947846j),(0.1068919236095339-0.10560817335238057j),(0.1418450668818698-0.03671069675491245j),(0.13723446205269063+0.038405994939958055j),(0.09642067200771945+0.09908504228132345j),(0.03253033634362355+0.12977894011889307j),(-0.03576481318252313+0.12409815013727821j),(-0.08979195096416963+0.08602680109297453j),(-0.11607011986597045+0.02812750808626639j),(-0.10968477811510989-0.032553537201702266j),(-0.0750038759682294-0.07954815101669215j),(-0.023727704445354693-0.10147550177089759j),(0.02896135415124693-0.09475548549439512j),(0.06889431941322686-0.06390207871818473j),(0.08672111378712735-0.019524854547939126j),(0.08000870499023337+0.025183248920973504j),(0.05320131184854379+0.05833035953850152j),(0.01566904321821529+0.07244519916999509j),(-0.02140282852741266+0.06603023557593829j),(-0.048279312975264686+0.043281288466419474j),(-0.05915803177626272+0.012260879317469548j),(-0.05326217949219473-0.017778369070684707j),(-0.03440666404231714-0.03906429375199534j),(-0.009352144696848816-0.04722101734915218j),(0.014433420862293213-0.041991671695693705j),(0.030899298849468626-0.02672656774382329j),(0.036844495429901855-0.00695148825647406j),(0.03235736162265633+0.011452464588048016j),(0.020285949587883444+0.02389264967656599j),(0.005033426319957323+0.028101119923957252j),(-0.008881310942746795+0.024369477145973834j),(-0.018060274505089173+0.0150449894085185j),(-0.020950115932261988+0.0035487961344940005j),(-0.01793824071243259-0.006731317969928841j),(-0.01090247809996887-0.013345228859896242j),(-0.0024350243139093382-0.015267186883846534j),(0.0049861445279338855-0.012905393670889042j),(0.009639769883350736-0.007719465864051041j),(0.010875252720486036-0.0016250028052704469j),(0.009074392704122764+0.003609678036060637j),(0.005340345162076279+0.006806809438686873j),(0.0010538808935080222+0.007572257051331165j),(-0.0025539260666704103+0.006236139117683415j),(-0.004698444864520658+0.003609626124102237j),(-0.005153649206990815+0.0006635680468397756j),(-0.004188541410613574-0.0017659649646635121j),(-0.0023837244965473144-0.003170265499289702j),(-0.000405120860120856-0.0034285121062018723j),(0.0011934044326117378-0.0027495104382694487j),(0.002091054922936966-0.001537943118017678j),(0.0022294390758492225-0.00023942314987719572j),(0.0017639654688797457+0.0007881758333597199j),(0.0009694011461861163+0.00134822044291828j),(0.00013666470026239618+0.0014170407095896642j),(-0.000508729336915931+0.001106021044917395j),(-0.0008497269691467705+0.0005969440928201527j),(-0.0008803664753290349+7.511024666226124e-05j),(-0.0006777532490111948-0.0003209054697284313j),(-0.0003591017964239586-0.0005235019376122935j),(-3.956631035448544e-05-0.0005346095511017996j),(0.00019783027222713642-0.0004058923511144027j),(0.00031526441794379247-0.00021102853799532904j),(0.0003173215141302598-1.983888154365558e-05j),(0.00023756208486163627+0.00011918797275961258j),(0.00012114047904199036+0.0001855866678561089j),(9.360454175863234e-06+0.00018409813436940555j),(-7.017704225219602e-05+0.00013588332478670635j),(-0.00010679013322649357+6.792746768124088e-05j),(-0.00010439597055449989+4.069605193264015e-06j),(-7.595800576484499e-05-4.03812378127664e-05j),(-3.7204184693028976e-05-6.006554270080822e-05j),(-1.5582058441084302e-06-5.786286215348936e-05j),(2.2708331710989626e-05-4.149489439039882e-05j),(3.3023795909588275e-05-1.990256506339822e-05j),(3.134694290699253e-05-4.6024511023112343e-07j),(2.215259652456461e-05+1.2479898307751773e-05j),(1.039863096611743e-05+1.7747340024646224e-05j),(3.714266433491924e-08+1.6598421736257552e-05j),(-6.702798570651145e-06+1.1557357170848151e-05j),(-9.322674375905545e-06+5.306021563731415e-06j),(-8.590443485179172e-06-8.953913978771557e-08j),(-5.892992310743139e-06-3.517854780308804e-06j),(-2.6426272787197027e-06-4.784205163009496e-06j),(1.1101329435551518e-07-4.3502857790353245e-06j),(1.7903576375384476e-06-2.9677580676053065e-06j),(2.317016068321454e-06-1.2537397924010056e-06j),(2.200175736945026e-06+2.560137526724064e-07j),(1.6861310300358792e-06+8.727931374783599e-07j),(6.836663155262991e-07+1.0115751423909428e-06j),(1.2197378804533734e-07+8.708862924792081e-07j)
