,0
0,0.01221430593467165
1,0.04885423995338265
2,0.10991085142883321
3,0.1953692250783846
4,0.3052084846076276
5,0.43940179781017136
6,0.5979163831223792
7,0.7807135176314522
8,0.9877485465348846
9,1.218970894049041
10,1.4743240757640879
11,1.7537457124423688
12,2.0571675452567795
13,2.384515452465455
14,2.7357094675186815
15,3.1106637985936296
16,3.5092868495520215
17,3.931481242315975
18,4.377143840655924
19,4.846165775385472
20,5.338432470956602
21,5.853823673448887
22,6.392213479945862
23,6.95347036929133
24,7.537457234218288
25,8.144031414842042
26,8.773044733510343
27,9.424343531000968
28,10.097768704058565
29,10.793155744261375
30,11.510334778208357
31,12.249130609016893
32,13.009362759120991
33,13.790845514359372
34,14.59338796934294
35,15.416794074090282
36,16.26086268191996
37,17.125387598587857
38,18.010157632657563
39,18.914956647091504
40,19.83956361205029
41,20.783752658887085
42,21.74729313532434
43,22.72994966179888
44,23.731482188961824
45,24.751646056319366
46,25.790192051999924
47,26.846866473633103
48,27.92141119032579
49,29.013563705719694
50,30.123057222115847
51,31.249620705649416
52,32.39297895249955
53,33.552852656117835
54,34.72895847545905
55,35.921009104197424
56,37.12871334091155
57,38.351776160220915
58,39.58989878485647
59,40.84277875864779
60,42.11011002040888
61,43.391582978704704
62,44.68688458748009
63,45.99569842253246
64,47.31770475880993
65,48.65258064851581
66,50.00000000000001
67,51.359633657418904
68,52.73114948114348
69,54.11421242889643
70,55.508484637598336
71,56.913625505902935
72,58.32929177740133
73,59.755137624474614
74,61.190814732775
75,62.635972386314
76,64.09025755313752
77,65.55331497156669
78,67.02478723698334
79,68.50431488913895
80,69.99153649996592
81,71.48608876186927
82,72.98760657647777
83,74.49572314383234
84,76.01007005199021
85,77.5302773670228
86,79.05597372338555
87,80.58678641463722
88,82.12234148448707
89,83.66226381814697
90,85.20617723396701
91,86.75370457533118
92,88.30446780279173
93,89.8580880864188
94,91.41418589834338
95,92.97238110547067
96,94.53229306234138
97,96.09354070411804
98,97.65574263967392
99,99.21851724476159
100,100.78148275523836
101,102.344257360326
102,103.9064592958819
103,105.46770693765858
104,107.02761889452924
105,108.58581410165655
106,110.14191191358113
107,111.69553219720821
108,113.24629542466876
109,114.79382276603296
110,116.33773618185302
111,117.87765851551293
112,119.41321358536275
113,120.94402627661442
114,122.46972263297715
115,123.98992994800977
116,125.50427685616764
117,127.0123934235222
118,128.51391123813067
119,130.00846350003403
120,131.49568511086102
121,132.9752127630166
122,134.4466850284332
123,135.9097424468624
124,137.36402761368592
125,138.80918526722493
126,140.24486237552532
127,141.6707082225986
128,143.0863744940969
129,144.4915153624016
130,145.88578757110355
131,147.2688505188565
132,148.64036634258105
133,149.99999999999994
134,151.34741935148418
135,152.68229524119005
136,154.0043015774675
137,155.31311541251986
138,156.60841702129525
139,157.8898899795911
140,159.15722124135223
141,160.41010121514353
142,161.6482238397791
143,162.87128665908847
144,164.07899089580258
145,165.27104152454092
146,166.4471473438821
147,167.6070210475004
148,168.75037929435052
149,169.87694277788412
150,170.9864362942803
151,172.0785888096742
152,173.1531335263668
153,174.20980794800005
154,175.24835394368063
155,176.2685178110382
156,177.27005033820117
157,178.25270686467567
158,179.21624734111288
159,180.16043638794972
160,181.08504335290846
161,181.98984236734242
162,182.87461240141212
163,183.73913731808003
164,184.5832059259097
165,185.40661203065704
166,186.2091544856406
167,186.99063724087898
168,187.75086939098313
169,188.48966522179165
170,189.2068442557387
171,189.9022312959415
172,190.57565646899909
173,191.2269552664897
174,191.85596858515802
175,192.46254276578173
176,193.04652963070868
177,193.60778652005416
178,194.14617632655117
179,194.66156752904345
180,195.15383422461454
181,195.62285615934408
182,196.06851875768402
183,196.490713150448
184,196.88933620140637
185,197.26429053248134
186,197.61548454753458
187,197.9428324547432
188,198.24625428755758
189,198.52567592423588
190,198.78102910595095
191,199.01225145346507
192,199.2192864823685
193,199.40208361687758
194,199.5605982021898
195,199.69479151539238
196,199.80463077492163
197,199.89008914857115
198,199.9511457600466
199,199.98778569406534
