,0
0,6.61168222219128e-15
1,0.0493439634268463
2,0.04934396342686958
3,0.1973271571728293
4,0.19732715717284904
5,0.44380353969200503
6,0.4438035396920362
7,0.7885298685522193
8,0.7885298685522399
9,1.231165940486225
10,1.2311659404862378
11,1.7712749271311328
12,1.7712749271311745
13,2.408323806125269
14,2.408323806125312
15,3.141683887136892
16,3.1416838871369177
17,3.9706314323056806
18,3.970631432305704
19,4.894348370484647
20,4.894348370484669
21,5.9119231045774505
22,5.91192310457747
23,7.022351411174834
24,7.022351411174845
25,8.224537431601865
26,8.224537431601878
27,9.517294753398039
28,9.517294753398053
29,10.899347581163195
30,10.899347581163212
31,12.369331995613642
32,12.369331995613646
33,13.925797299605636
34,13.925797299605641
35,15.567207449798502
36,15.567207449798506
37,17.29194257254382
38,17.291942572543835
39,19.098300562505248
40,19.098300562505294
41,20.98449876243097
42,20.98449876243098
43,22.94867572242105
44,22.948675722421086
45,24.988893036954053
46,24.988893036954064
47,27.103137257858833
48,27.10313725785886
49,29.289321881345234
50,29.289321881345245
51,31.545289407131115
52,31.54528940713114
53,33.868813467634794
54,33.8688134676348
55,36.25760102513101
56,36.257601025131024
57,38.70929463470234
58,38.70929463470235
59,41.221474770752664
60,41.22147477075268
61,43.791662214786925
62,43.79166221478693
63,46.41732050210031
64,46.41732050210034
65,49.09585842496285
66,49.095858424962856
67,51.824632589828454
68,51.824632589828454
69,54.60095002604531
70,54.60095002604532
71,57.42207084349272
72,57.42207084349273
73,60.28521093652192
74,60.285210936521935
75,63.187544731532185
76,63.18754473153219
77,66.12620797547082
78,66.12620797547088
79,69.09830056250522
80,69.09830056250524
81,72.10088939607705
82,72.10088939607705
83,75.1310112835145
84,75.13101128351451
85,78.18567586034571
86,78.18567586034574
87,81.26186854142752
88,81.26186854142753
89,84.35655349597687
90,84.3565534959769
91,87.46667664356956
92,87.46667664356956
93,90.58916866814856
94,90.58916866814857
95,93.72094804706862
96,93.72094804706865
97,96.85892409218715
98,96.85892409218715
99,99.99999999999997
100,99.99999999999999
101,103.1410759078128
102,103.14107590781282
103,106.2790519529313
104,106.27905195293134
105,109.41083133185138
106,109.41083133185141
107,112.53332335643039
108,112.5333233564304
109,115.64344650402305
110,115.64344650402307
111,118.7381314585724
112,118.73813145857243
113,121.81432413965422
114,121.81432413965425
115,124.86898871648545
116,124.86898871648545
117,127.89911060392288
118,127.89911060392288
119,130.9016994374947
120,130.90169943749473
121,133.87379202452914
122,133.87379202452914
123,136.81245526846777
124,136.81245526846777
125,139.714789063478
126,139.71478906347804
127,142.57792915650722
128,142.57792915650725
129,145.39904997395462
130,145.39904997395465
131,148.17536741017148
132,148.1753674101715
133,150.9041415750371
134,150.90414157503713
135,153.58267949789962
136,153.58267949789965
137,156.20833778521302
138,156.20833778521308
139,158.7785252292473
140,158.77852522924732
141,161.29070536529764
142,161.29070536529767
143,163.7423989748689
144,163.74239897486896
145,166.13118653236515
146,166.13118653236515
147,168.45471059286882
148,168.45471059286888
149,170.7106781186547
150,170.71067811865473
151,172.8968627421411
152,172.89686274214114
153,175.0111069630459
154,175.01110696304593
155,177.05132427757889
156,177.0513242775789
157,179.015501237569
158,179.015501237569
159,180.9016994374947
160,180.90169943749473
161,182.70805742745614
162,182.70805742745614
163,184.43279255020147
164,184.4327925502015
165,186.07420270039435
166,186.07420270039435
167,187.6306680043863
168,187.63066800438634
169,189.10065241883675
170,189.10065241883675
171,190.48270524660188
172,190.4827052466019
173,191.77546256839807
174,191.7754625683981
175,192.97764858882513
176,192.97764858882513
177,194.08807689542246
178,194.08807689542252
179,195.1056516295153
180,195.1056516295153
181,196.02936856769426
182,196.02936856769432
183,196.85831611286304
184,196.85831611286306
185,197.5916761938747
186,197.59167619387483
187,198.2287250728688
188,198.22872507286883
189,198.7688340595137
190,198.76883405951372
191,199.2114701314477
192,199.21147013144773
193,199.55619646030792
194,199.55619646030803
195,199.80267284282706
196,199.80267284282712
197,199.9506560365731
198,199.95065603657312
199,199.99999999999994
